Incident_ID,Year,Street_Name,Cross_Street,Distance,Junction_Relation,Total_Injuries,Total_Fatalities,Injury_Severity,Collision_Manner,Light_Condition,Weather,Surface_Condition,Age_1,Gender_1,Travel_One,UnitAction_One,Violation1_Drv1,AlcoholUse_ 1,DrugUse_1,Age_2,Gender_2,TravelDirection_2,UnitAction_2,Violation_2,AlcoholUse_2,DrugUse_2,Latitude,Longitude,Date,Time
3928036,2022,Arizona Mills Access E,Priest Dr,0.0,Not Junction Related,1.0,0.0,Possible Injury,Sideswipe Same Direction,Dark Lighted,Clear,Dry,39.0,Female,East,Making Left Turn,Made Improper Turn,No Apparent Influence,No Apparent Influence,33.0,Male,East,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.38466651,-111.9609464,2022-03-04,03:48:00
3930108,2022,Priest Dr,University Dr,0.0,Not Junction Related,0.0,0.0,No Injury,Left Turn,Dark Lighted,Clear,Dry,24.0,Male,West,Making Left Turn,Failed To Yield Right Of Way,No Apparent Influence,No Apparent Influence,41.0,Male,South,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.42194197,-111.9609234,2022-03-04,12:54:00
3930437,2022,Elliot Rd,Price Rd,0.0,Intersection 4 Way 202,0.0,0.0,No Injury,Angle - Other Than Left Turn 2,Daylight,Clear,Dry,45.0,Male,East,Going Straight Ahead,Unknown,No Apparent Influence,No Apparent Influence,22.0,Male,South,Going Straight Ahead,Unknown,No Apparent Influence,No Apparent Influence,33.34934277,-111.8943665,2022-03-04,17:58:00
3931007,2022,Rural Rd,Southern Ave,100.0,Driveway Or Alley,0.0,0.0,No Injury,Angle - Other Than Left Turn 2,Daylight,Clear,Dry,62.0,Male,North,Making Left Turn,Failed To Yield Right Of Way,No Apparent Influence,No Apparent Influence,44.0,Male,South,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.39323574,-111.926326,2022-03-04,20:03:00
3930121,2022,Broadway Rd,College Ave,0.0,Railway Grade Crossing,0.0,0.0,No Injury,Angle - Other Than Left Turn 2,Dark Lighted,Clear,Dry,41.0,Male,East,Going Straight Ahead,Disregarded Traffic Signal,No Apparent Influence,No Apparent Influence,20.0,Male,North,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.40743675,-111.9349064,2022-03-05,05:51:00
3935062,2022,Elliot Rd,Harl Ave,-34.0,Not Junction Related,0.0,0.0,No Injury,Rear End,Daylight,Clear,Dry,32.0,Male,West,Going Straight Ahead,Speed To Fast For Conditions,No Apparent Influence,No Apparent Influence,27.0,Male,West,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.34908079,-111.9660394,2022-03-05,15:54:00
3892041,2022,Baseline Rd,Mill Ave,0.0,Intersection Non Interchange,0.0,0.0,No Injury,Head On,Daylight,Clear,Dry,28.0,Female,East,Overtaking Passing,Unsafe Lane Change,No Apparent Influence,No Apparent Influence,45.0,Male,East,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.37821114,-111.9393657,2022-03-05,19:58:00
3930575,2022,5th St,Farmer Ave,0.0,Intersection 4 Way 202,1.0,0.0,Possible Injury,Angle - Other Than Left Turn 2,Dark Lighted,Clear,Dry,51.0,Male,East,Going Straight Ahead,Unknown,No Apparent Influence,No Apparent Influence,27.0,Female,South,Going Straight Ahead,Unknown,No Apparent Influence,No Apparent Influence,33.42547174,-111.9442945,2022-03-06,03:45:00
3930119,2022,Elliot Rd,Price Rd,0.0,Intersection 4 Way 202,2.0,0.0,Suspected Serious Injury,Angle - Other Than Left Turn 2,Dark Lighted,Clear,Dry,24.0,Female,West,Going Straight Ahead,Disregarded Traffic Signal,Alcohol,No Apparent Influence,31.0,Male,South,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.34934277,-111.8943665,2022-03-06,08:31:00
3930100,2022,Price Rd,Broadway Rd,-40.0,Other,0.0,0.0,No Injury,Rear End,Dark Lighted,Clear,Wet,17.0,Female,North,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,45.0,Male,North,Going Straight Ahead,Speed To Fast For Conditions,No Apparent Influence,No Apparent Influence,33.40736562,-111.8903314,2022-03-07,07:20:00
3930120,2022,52nd St,University Dr,25.0,Intersection Related 206,0.0,0.0,No Injury,Sideswipe Same Direction,Dark Lighted,Clear,Dry,40.0,Male,South,Changing Lanes,Unsafe Lane Change,No Apparent Influence,No Apparent Influence,28.0,Female,South,Stopped In Trafficway,No Improper Action,No Apparent Influence,No Apparent Influence,33.42201173,-111.9695687,2022-03-07,11:13:00
3878114,2022,I-10 Exit 157 A-Ramp,Unknown,0.0,Entrance Exit Ramp 205,1.0,0.0,Possible Injury,Rear End,Dawn,Clear,Dry,19.0,Male,East,Going Straight Ahead,Speed To Fast For Conditions,No Apparent Influence,No Apparent Influence,26.0,Female,East,Stopped In Trafficway,No Improper Action,No Apparent Influence,No Apparent Influence,33.34930211,-111.9727575,2022-03-07,13:17:00
3902092,2022,Apache Blvd,Rural Rd,35.0,Intersection Related 206,0.0,0.0,No Injury,Rear End,Daylight,Clear,Dry,22.0,Male,West,Going Straight Ahead,Followed Too Closely,No Apparent Influence,No Apparent Influence,29.0,Male,West,Stopped In Trafficway,No Improper Action,No Apparent Influence,No Apparent Influence,33.41476173,-111.9261781,2022-03-07,18:47:00
3881443,2022,SR-143 Exit 1 P-Ramp,Unknown,0.0,Not Junction Related,1.0,0.0,Possible Injury,Rear End,Daylight,Clear,Dry,41.0,Male,North,Going Straight Ahead,Speed To Fast For Conditions,No Apparent Influence,No Apparent Influence,49.0,Male,North,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.42199299,-111.9775466,2022-03-07,23:13:00
3930565,2022,Southern Ave,Kyrene Rd,0.0,Intersection T Inter 203,2.0,0.0,Suspected Minor Injury,Left Turn,Daylight,Clear,Dry,39.0,Male,West,Making Left Turn,Failed To Yield Right Of Way,No Apparent Influence,No Apparent Influence,55.0,Male,East,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.39283734,-111.9436848,2022-03-08,00:12:00
3902093,2022,Price Rd,Apache Blvd,0.0,Intersection Related 206,2.0,0.0,Possible Injury,Angle - Other Than Left Turn 2,Daylight,Clear,Dry,20.0,Male,East,Going Straight Ahead,Disregarded Traffic Signal,No Apparent Influence,No Apparent Influence,27.0,Female,North,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.41479117,-111.8907333,2022-03-08,01:16:00
3930579,2022,Elliot Rd,Harl Ave,0.0,Intersection 4 Way 202,2.0,0.0,Suspected Serious Injury,Left Turn,Daylight,Clear,Dry,30.0,Female,East,Making Left Turn,Failed To Yield Right Of Way,No Apparent Influence,No Apparent Influence,29.0,Male,West,Going Straight Ahead,Exceeded Lawful Speed,No Apparent Influence,No Apparent Influence,33.34908149,-111.9659281,2022-03-08,16:18:00
3930503,2022,Broadway Rd,Los Feliz Dr,-60.0,Not Junction Related,0.0,0.0,No Injury,Sideswipe Same Direction,Daylight,Clear,Dry,47.0,Female,West,Changing Lanes,Unsafe Lane Change,No Apparent Influence,No Apparent Influence,19.0,Female,West,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.40749076,-111.9043966,2022-03-08,18:38:00
3930506,2022,Broadway Rd,Elm St,0.0,Intersection T Inter 203,0.0,0.0,No Injury,Sideswipe Same Direction,Daylight,Clear,Dry,43.0,Male,West,Changing Lanes,Unsafe Lane Change,No Apparent Influence,No Apparent Influence,42.0,Male,West,Stopped In Trafficway,No Improper Action,No Apparent Influence,No Apparent Influence,33.4075064,-111.913246,2022-03-08,20:24:00
3930463,2022,Priest Dr,5th St,0.0,Intersection 4 Way 202,0.0,0.0,No Injury,Left Turn,Daylight,Clear,Dry,24.0,Male,South,Making Left Turn,Failed To Yield Right Of Way,No Apparent Influence,No Apparent Influence,30.0,Female,North,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.42562034,-111.9609749,2022-03-08,23:23:00
3930436,2022,Lakeshore Dr,Rural Rd,0.0,Intersection T Inter 203,0.0,0.0,No Injury,Angle - Other Than Left Turn 2,Dusk,Clear,Dry,21.0,Male,West,Making Left Turn,Failed To Yield Right Of Way,No Apparent Influence,No Apparent Influence,43.0,Female,South,Making Left Turn,No Improper Action,No Apparent Influence,No Apparent Influence,33.38228371,-111.9268294,2022-03-09,01:03:00
3930460,2022,Rural Rd,Broadway Rd,165.0,Driveway Or Alley,1.0,0.0,Possible Injury,Angle - Other Than Left Turn 2,Dark Lighted,Clear,Dry,23.0,Female,West,Making Left Turn,Failed To Yield Right Of Way,No Apparent Influence,No Apparent Influence,20.0,Male,North,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.4079552,-111.9262832,2022-03-09,01:45:00
3930098,2022,Baseline Rd,Pointe Pkwy,94.0,Not Junction Related,0.0,0.0,No Injury,Rear End,Daylight,Clear,Dry,32.0,Female,West,Going Straight Ahead,Speed To Fast For Conditions,No Apparent Influence,No Apparent Influence,42.0,Male,West,Stopped In Trafficway,No Improper Action,No Apparent Influence,No Apparent Influence,33.3782206,-111.9716871,2022-03-09,13:26:00
3930421,2022,McClintock Dr,La Jolla Dr,-49.0,Intersection Related 206,1.0,0.0,Possible Injury,Angle - Other Than Left Turn 2,Daylight,Clear,Dry,33.0,Female,West,Making Left Turn,Failed To Yield Right Of Way,No Apparent Influence,No Apparent Influence,41.0,Female,South,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.38951249,-111.9091689,2022-03-09,20:07:00
3930429,2022,Price Rd,University Dr,0.0,Intersection 4 Way 202,0.0,0.0,No Injury,Left Turn,Daylight,Clear,Dry,67.0,Male,South,Making Left Turn,Unknown,No Apparent Influence,No Apparent Influence,41.0,Male,South,Making Left Turn,Unknown,No Apparent Influence,No Apparent Influence,33.4220113,-111.8919545,2022-03-09,21:42:00
3930430,2022,Larkspur Ln,McClintock Dr,0.0,Intersection T Inter 203,2.0,0.0,Suspected Minor Injury,Angle - Other Than Left Turn 2,Daylight,Clear,Dry,78.0,Male,East,Making Left Turn,Failed To Yield Right Of Way,No Apparent Influence,No Apparent Influence,28.0,Male,South,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.44987495,-111.9093303,2022-03-10,00:01:00
3879789,2022,Rio Salado Pkwy,Clark Dr,0.0,Intersection 4 Way 202,2.0,0.0,Suspected Minor Injury,Left Turn,Daylight,Clear,Dry,22.0,Female,West,Making Left Turn,Failed To Yield Right Of Way,No Apparent Influence,No Apparent Influence,44.0,Male,East,Going Straight Ahead,No Improper Action,Alcohol,No Apparent Influence,33.42931917,-111.8987498,2022-03-10,00:14:00
3930420,2022,Southern Ave,48th St,0.0,Intersection 4 Way 202,2.0,0.0,Possible Injury,Left Turn,Daylight,Clear,Dry,18.0,Male,East,Making Left Turn,Failed To Yield Right Of Way,No Apparent Influence,No Apparent Influence,42.0,Female,West,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.39276725,-111.9783383,2022-03-10,18:13:00
3930432,2022,Priest Dr,SR-202 Exit 5 J-Ramp,0.0,Intersection 4 Way 202,0.0,0.0,No Injury,Angle - Other Than Left Turn 2,Daylight,Clear,Dry,25.0,Male,South,Going Straight Ahead,Disregarded Traffic Signal,No Apparent Influence,No Apparent Influence,23.0,Male,North,Making Left Turn,No Improper Action,No Apparent Influence,No Apparent Influence,33.43850177,-111.9608415,2022-03-10,21:27:00
3930433,2022,Baseline Rd,Priest Dr,-145.0,Intersection Related 206,0.0,0.0,No Injury,Rear End,Daylight,Cloudy,Dry,53.0,Male,East,Going Straight Ahead,Speed To Fast For Conditions,No Apparent Influence,No Apparent Influence,38.0,Male,East,Stopped In Trafficway,No Improper Action,No Apparent Influence,No Apparent Influence,33.37824485,-111.9636498,2022-03-10,23:01:00
3930459,2022,Terrace Rd,Lemon St,0.0,Intersection 4 Way 202,0.0,0.0,No Injury,Left Turn,Dark Lighted,Clear,Dry,33.0,Female,South,Making Left Turn,Failed To Yield Right Of Way,No Apparent Influence,No Apparent Influence,23.0,Male,North,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.41675937,-111.9224177,2022-03-11,02:41:00
3930454,2022,Warner Rd,McKemy St,0.0,Intersection T Inter 203,2.0,0.0,Suspected Minor Injury,Left Turn,Daylight,Clear,Dry,23.0,Male,West,Making Left Turn,Failed To Yield Right Of Way,No Apparent Influence,No Apparent Influence,32.0,Male,East,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.3345862,-111.9494387,2022-03-11,19:29:00
3930099,2022,Baseline Rd,Kyrene Rd,0.0,Intersection T Inter 203,0.0,0.0,No Injury,Left Turn,Daylight,Clear,Dry,46.0,Female,Southeast,Making Left Turn,Failed To Yield Right Of Way,No Apparent Influence,No Apparent Influence,24.0,Female,West,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.37821693,-111.9438877,2022-03-11,22:56:00
3930411,2022,Priest Dr,SR-202 Exit 5 J-Ramp,-35.0,Intersection Related 206,0.0,0.0,No Injury,Left Turn,Dark Lighted,Clear,Dry,69.0,Female,South,Going Straight Ahead,Disregarded Traffic Signal,No Apparent Influence,No Apparent Influence,29.0,Male,West,Making Left Turn,No Improper Action,No Apparent Influence,No Apparent Influence,33.43840609,-111.9608485,2022-03-12,05:02:00
3935061,2022,Rural Rd,Lemon St,0.0,Intersection 201,0.0,0.0,No Injury,Left Turn,Dark Lighted,Clear,Dry,18.0,Female,South,Making Left Turn,Failed To Yield Right Of Way,No Apparent Influence,No Apparent Influence,17.0,Female,North,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.41683505,-111.9262972,2022-03-12,08:10:00
3930564,2022,Rio Salado Pkwy,Mill Ave,0.0,Driveway Or Alley,0.0,0.0,No Injury,Angle - Other Than Left Turn 2,Daylight,Clear,Dry,30.0,Female,South,Making Left Turn,Failed To Yield Right Of Way,No Apparent Influence,No Apparent Influence,25.0,Female,West,Slowing In Trafficway,No Improper Action,No Apparent Influence,No Apparent Influence,33.4304468,-111.9355068,2022-03-12,18:36:00
3927613,2022,Broadway Rd,College Ave,0.0,Intersection 201,1.0,0.0,Suspected Serious Injury,Left Turn,Daylight,Clear,Dry,82.0,Female,West,Making Left Turn,Failed To Yield Right Of Way,No Apparent Influence,No Apparent Influence,54.0,Male,East,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.40743675,-111.9349064,2022-03-13,00:40:00
3930101,2022,Mill Ave,University Dr,-35.0,Intersection Related 206,0.0,0.0,No Injury,Rear End,Daylight,Clear,Dry,41.0,Male,Northwest,Stopped In Trafficway,Speed To Fast For Conditions,No Apparent Influence,No Apparent Influence,47.0,Male,Northwest,Making Left Turn,No Improper Action,No Apparent Influence,No Apparent Influence,33.42183915,-111.9400093,2022-03-13,15:56:00
3927617,2022,Elliot Rd,Harl Ave,0.0,Intersection 201,0.0,0.0,No Injury,Left Turn,Dusk,Clear,Dry,36.0,Male,West,Making Left Turn,Failed To Yield Right Of Way,No Apparent Influence,No Apparent Influence,41.0,Female,East,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.34908149,-111.9659281,2022-03-14,01:48:00
3930111,2022,Baseline Rd,Hardy Dr,-100.0,Not Junction Related,1.0,0.0,Possible Injury,Rear End,Dark Lighted,Clear,Dry,27.0,Male,East,Going Straight Ahead,Followed Too Closely,No Apparent Influence,No Apparent Influence,64.0,Male,East,Slowing In Trafficway,No Improper Action,No Apparent Influence,No Apparent Influence,33.37821538,-111.9528401,2022-03-14,04:48:00
3886370,2022,I-10 Exit 155 C2-Ramp,Unknown,0.0,Intersection Related 206,0.0,0.0,No Injury,Rear End,Dark Lighted,Clear,Dry,28.0,Male,North,Going Straight Ahead,Speed To Fast For Conditions,No Apparent Influence,No Apparent Influence,40.0,Male,North,Stopped In Trafficway,No Improper Action,No Apparent Influence,No Apparent Influence,33.37811978,-111.9673783,2022-03-14,05:44:00
3935060,2022,Baseline Rd,Beck Ave,150.0,Railway Grade Crossing,0.0,0.0,No Injury,Angle - Other Than Left Turn 2,Daylight,Clear,Dry,56.0,Female,North,Making Left Turn,Failed To Yield Right Of Way,No Apparent Influence,No Apparent Influence,31.0,Female,West,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.37823876,-111.9592603,2022-03-14,14:33:00
3881433,2022,SR-202 Exit 7 T-Ramp,Unknown,0.0,Not Junction Related,0.0,0.0,No Injury,Rear End,Daylight,Clear,Dry,19.0,Male,East,Going Straight Ahead,Speed To Fast For Conditions,No Apparent Influence,No Apparent Influence,58.0,Female,East,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.43552616,-111.9263675,2022-03-14,17:31:00
3927915,2022,University Dr,Ash Ave,85.0,Intersection Related 206,0.0,0.0,No Injury,Rear End,Daylight,Clear,Dry,68.0,Female,West,Going Straight Ahead,Followed Too Closely,No Apparent Influence,No Apparent Influence,20.0,Male,West,Stopped In Trafficway,No Improper Action,No Apparent Influence,No Apparent Influence,33.42193226,-111.9421213,2022-03-14,17:52:00
3927924,2022,Broadway Rd,Priest Dr,-215.0,Not Junction Related,0.0,0.0,No Injury,Angle - Other Than Left Turn 2,Daylight,Clear,Dry,78.0,Male,South,Making Left Turn,Made Improper Turn,No Apparent Influence,No Apparent Influence,19.0,Male,West,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.40742237,-111.9614848,2022-03-14,21:53:00
3930127,2022,Kyrene Rd,Guadalupe Rd,0.0,Intersection 4 Way 202,2.0,0.0,Suspected Minor Injury,Angle - Other Than Left Turn 2,Daylight,Clear,Dry,60.0,Female,East,Going Straight Ahead,Disregarded Traffic Signal,No Apparent Influence,No Apparent Influence,24.0,Male,South,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.36365928,-111.9458941,2022-03-14,22:20:00
3927927,2022,Broadway Rd,Priest Dr,0.0,Not Junction Related,0.0,0.0,No Injury,Sideswipe Same Direction,Daylight,Clear,Dry,58.0,Male,West,Changing Lanes,Unsafe Lane Change,No Apparent Influence,No Apparent Influence,52.0,Male,West,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.40743301,-111.9628558,2022-03-14,22:55:00
3930126,2022,Mill Ave,Hermosa Dr,0.0,Intersection 4 Way 202,0.0,0.0,No Injury,Left Turn,Dusk,Clear,Dry,22.0,Male,Northwest,Making Left Turn,Failed To Yield Right Of Way,No Apparent Influence,No Apparent Influence,28.0,Male,South,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.38820795,-111.9395261,2022-03-15,01:21:00
3927914,2022,Rural Rd,Lakeshore Dr,0.0,Intersection 201,2.0,0.0,Suspected Minor Injury,Left Turn,Daylight,Clear,Dry,33.0,Female,South,Making Left Turn,Failed To Yield Right Of Way,No Apparent Influence,No Apparent Influence,31.0,Male,North,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.3822837,-111.9268294,2022-03-15,18:08:00
3930435,2022,University Dr,Farmer Ave,0.0,Intersection 4 Way 202,0.0,0.0,No Injury,Angle - Other Than Left Turn 2,Daylight,Clear,Dry,24.0,Male,West,Going Straight Ahead,Disregarded Traffic Signal,No Apparent Influence,No Apparent Influence,21.0,Male,South,Making Left Turn,No Improper Action,No Apparent Influence,No Apparent Influence,33.42189351,-111.9442723,2022-03-15,20:53:00
3930130,2022,Baseline Rd,Ash Ave,0.0,Intersection 4 Way 202,0.0,0.0,No Injury,Angle - Other Than Left Turn 2,Daylight,Clear,Dry,19.0,Female,South,Going Straight Ahead,Failed To Yield Right Of Way,No Apparent Influence,No Apparent Influence,33.0,Male,East,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.37822069,-111.9415297,2022-03-15,21:44:00
